순번,산출일자,펀드,,펀드유형,기준가격,,과표기준가격,,비거주자 과표기준가격,,해외비과세과표기준가격,,결산전 기준가격,,,설정규모,,,자산구성비중(%),,,수정기준가격,예금,운용팀,매니저,설정일,결산일,수탁회사,사무관리
,,코드,명칭,,증감,기준가격,증감,기준가격,증감,기준가격,증감,기준가격,기준가격,과표기준가격,해외비과세과표기준가격,좌수,원본,순자산,주식비율,채권비율,현금성비율
"559","2024-01-26","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","3.73","1,090.16","0.75","1,089.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,090,163,227,451","1.19","60.76","0.99","1,090.163227451","10,490,898,778","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"560","2024-01-26","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","3.46","1,150.20","1.83","1,151.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,197,059,365","5.01","15.96","0.71","1,150.197059365","7,362,896,640","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"561","2024-01-27","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,158.49","0.00","1,156.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,158,492,028,552","0.00","56.87","0.27","1,158.492028552","2,731,550,841","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"562","2024-01-27","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,165.55","0.00","1,163.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,165,552,751,205","0.00","52.74","0.13","1,165.552751205","1,348,262,741","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"563","2024-01-27","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,173.07","0.00","1,171.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,173,070,076,467","0.00","46.40","0.01","1,173.070076467","85,749,995","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"564","2024-01-27","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,179.97","0.00","1,178.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,179,970,830,449","0.00","40.40","0.17","1,179.970830449","1,819,219,990","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"565","2024-01-27","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,186.64","0.00","1,184.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,186,641,148,894","0.00","35.08","0.02","1,186.641148894","218,909,157","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"566","2024-01-27","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,192.28","0.00","1,190.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,192,279,567,835","0.00","30.48","0.05","1,192.279567835","539,463,734","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"567","2024-01-27","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,196.64","0.00","1,195.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,196,641,211,490","0.00","26.98","0.03","1,196.64121149","324,073,106","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"568","2024-01-27","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,142.13","0.00","1,139.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,142,130,531,183","0.00","69.78","0.15","1,142.1305311830001","1,531,198,689","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"569","2024-01-27","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,090.16","0.01","1,089.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,090,164,086,842","1.19","60.75","0.99","1,090.1640868420002","10,490,898,778","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"570","2024-01-27","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,150.20","0.00","1,151.07","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,197,662,517","5.01","15.96","0.71","1,150.197662517","7,362,896,640","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"571","2024-01-28","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","0.00","1,158.49","0.00","1,156.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,158,492,252,315","0.00","56.87","0.27","1,158.492252315","2,731,550,841","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"572","2024-01-28","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","0.00","1,165.55","0.00","1,163.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,165,552,861,652","0.00","52.74","0.13","1,165.552861652","1,348,262,741","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"573","2024-01-28","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","0.00","1,173.07","0.00","1,171.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,173,070,083,491","0.00","46.40","0.01","1,173.0700834909999","85,749,995","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"574","2024-01-28","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","0.00","1,179.97","0.00","1,178.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,179,970,979,476","0.00","40.40","0.17","1,179.9709794760001","1,819,219,990","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"575","2024-01-28","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","0.00","1,186.64","0.00","1,184.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,186,641,166,826","0.00","35.08","0.02","1,186.641166826","218,909,157","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"576","2024-01-28","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","0.00","1,192.28","0.00","1,190.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,192,279,612,026","0.00","30.48","0.05","1,192.279612026","539,463,734","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"577","2024-01-28","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","0.00","1,196.64","0.00","1,195.16","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,196,641,238,037","0.00","26.98","0.03","1,196.641238037","324,073,106","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"578","2024-01-28","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","0.00","1,142.13","0.00","1,139.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,142,130,656,615","0.00","69.78","0.15","1,142.1306566150001","1,531,198,689","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"579","2024-01-28","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","0.00","1,090.16","0.00","1,089.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,090,164,946,234","1.19","60.75","0.99","1,090.1649462340001","10,490,898,778","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"580","2024-01-28","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","0.00","1,150.20","0.01","1,151.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,150,198,265,669","5.01","15.96","0.71","1,150.198265669","7,362,896,640","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"581","2024-01-29","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","-1.98","1,156.51","0.61","1,156.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,156,505,115,770","0.00","56.71","0.27","1,156.50511577","2,731,550,841","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"582","2024-01-29","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","-1.92","1,163.63","0.59","1,163.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,163,631,079,295","0.00","52.59","0.13","1,163.631079295","1,348,262,741","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"583","2024-01-29","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","-1.80","1,171.27","0.51","1,171.54","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,171,272,899,686","0.00","46.27","0.01","1,171.272899686","85,749,995","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"584","2024-01-29","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","-1.67","1,178.30","0.42","1,178.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,178,298,362,771","0.00","40.29","0.17","1,178.298362771","1,819,219,990","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"585","2024-01-29","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","-1.56","1,185.08","0.33","1,185.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,185,080,238,229","0.00","34.98","0.02","1,185.0802382289999","218,909,157","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"586","2024-01-29","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","-1.46","1,190.82","0.25","1,190.94","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,190,818,619,747","0.00","30.39","0.05","1,190.818619747","539,463,734","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"587","2024-01-29","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","-1.38","1,195.26","0.18","1,195.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,195,256,234,100","0.00","26.90","0.03","1,195.2562341","324,073,106","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"588","2024-01-29","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","-2.23","1,139.90","0.75","1,140.49","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,139,900,419,207","0.00","69.59","0.15","1,139.9004192070001","1,531,198,689","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"589","2024-01-29","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","-2.51","1,087.65","1.09","1,090.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,087,653,751,773","1.21","60.55","0.99","1,087.653751773","10,490,898,778","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"590","2024-01-29","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","-0.53","1,149.67","-0.78","1,150.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,149,667,110,444","5.10","15.91","0.71","1,149.6671104440002","7,362,896,640","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"591","2024-01-30","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","3.89","1,160.40","-0.41","1,156.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,160,396,702,377","0.00","56.95","0.27","1,160.396702377","2,731,550,841","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"592","2024-01-30","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","3.95","1,167.58","-0.24","1,163.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,167,582,922,220","0.00","52.82","0.13","1,167.58292222","1,348,262,741","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"593","2024-01-30","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","3.97","1,175.24","0.07","1,171.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,175,239,893,692","0.00","46.48","0.01","1,175.2398936920001","85,749,995","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"594","2024-01-30","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","3.95","1,182.25","0.39","1,178.89","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,182,250,813,548","0.00","40.48","0.17","1,182.250813548","1,819,219,990","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"595","2024-01-30","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","3.93","1,189.01","0.68","1,185.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,189,010,679,160","0.00","35.16","0.02","1,189.01067916","218,909,157","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"596","2024-01-30","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","3.90","1,194.72","0.94","1,191.88","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,194,716,255,340","0.00","30.55","0.05","1,194.71625534","539,463,734","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"597","2024-01-30","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","3.87","1,199.13","1.14","1,196.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,199,130,449,761","0.00","27.05","0.03","1,199.1304497610001","324,073,106","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"598","2024-01-30","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","3.84","1,143.74","-1.01","1,139.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,143,736,782,201","0.00","69.86","0.15","1,143.736782201","1,531,198,689","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"599","2024-01-30","3MP01","한국투자MYSUPER알아서 안정형MP","주식형","5.42","1,093.07","-1.98","1,088.78","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,093,065,006,894","1.20","61.00","0.99","1,093.065006894","10,490,898,778","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"600","2024-01-30","3MP02","한국투자MYSUPER알아서 성장형MP","주식형","4.95","1,154.62","3.66","1,153.96","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,154,619,434,877","5.06","16.02","0.71","1,154.6194348770002","7,362,896,640","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"601","2024-01-31","1MP30","한국투자TDF알아서ETF포커스2030MP","주식형","1.25","1,161.65","3.18","1,159.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,161,651,457,855","0.00","56.99","0.27","1,161.651457855","2,731,550,841","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"602","2024-01-31","1MP35","한국투자TDF알아서ETF포커스2035MP","주식형","1.30","1,168.88","3.23","1,166.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,168,879,471,843","0.00","52.86","0.13","1,168.8794718430001","1,348,262,741","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"603","2024-01-31","1MP40","한국투자TDF알아서ETF포커스2040MP","주식형","1.36","1,176.60","3.22","1,174.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,176,598,582,444","0.00","46.52","0.01","1,176.598582444","85,749,995","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"604","2024-01-31","1MP45","한국투자TDF알아서ETF포커스2045MP","주식형","1.41","1,183.66","3.16","1,182.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,183,664,355,788","0.00","40.51","0.17","1,183.6643557880002","1,819,219,990","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"605","2024-01-31","1MP50","한국투자TDF알아서ETF포커스2050MP","주식형","1.47","1,190.48","3.10","1,189.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,190,478,571,125","0.00","35.18","0.02","1,190.478571125","218,909,157","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"606","2024-01-31","1MP55","한국투자TDF알아서ETF포커스2055MP","주식형","1.51","1,196.23","3.03","1,194.91","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,196,228,737,798","0.00","30.57","0.05","1,196.228737798","539,463,734","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"607","2024-01-31","1MP60","한국투자TDF알아서ETF포커스2060MP","주식형","1.55","1,200.68","2.98","1,199.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,200,677,704,155","0.00","27.07","0.03","1,200.6777041550001","324,073,106","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
"608","2024-01-31","2MP24","한국투자TIF알아서평생소득ETF포커스MP","주식형","1.13","1,144.87","3.18","1,142.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1,000,000,000,000","1,000,000,000,000","1,144,867,234,602","0.00","69.91","0.15","1,144.867234602","1,531,198,689","","","2022-09-21","2099-12-30","국민은행","기타사무수탁"
